"","ID","year","location","pm25v0_expo_day","pm10v0_expo_day","no2pred_expo_day","o3_8hpred_expo_day"
"5830",95,2018,"DE712",108.121463864525,4.99779416410396,35.4312524535549,47.5903191972072
"5831",95,2019,"DE712",104.972620521452,0.704112537174962,42.0744880758967,34.4589980759408
"5832",95,2020,"DE712",96.997481997022,1.57214021431258,24.7222378436224,35.6293118119359
"5833",96,2003,"DE713",153.257908385738,64.1219109321278,174.250133453282,54.4149931025
"5834",96,2004,"DE713",122.804012299986,32.3855002258741,143.941281750667,27.7270005996276
"5835",96,2005,"DE713",149.008147549879,32.7817782286249,155.498163441792,25.7363581495022
"5836",96,2006,"DE713",166.256282651892,43.4150982160031,131.136159844027,23.7457156993769
"5837",96,2007,"DE713",119.045577749377,31.2247914239972,104.767901934149,17
"5838",96,2008,"DE713",118.360400124096,20.4410410442501,108.768871863327,12.1289032093366
"5839",96,2009,"DE713",129.178669422481,32.5901133888271,98.8992433758176,14.2034215712211
"5840",96,2010,"DE713",150.916297800712,19.8478841866924,106.658562623654,20.4441023233846
"5841",96,2011,"DE713",138.992320086558,36.922402548577,110.52817330076,14.7965784287789
"5842",96,2012,"DE713",134.026571419577,10.07145708275,81.8247428243369,12.6288943041347
"5843",96,2013,"DE713",141.573082980615,16.6702986049273,74.8235487602007,14.2458607732072
"5844",96,2014,"DE713",149.238498221677,10.3083341250824,67.6957715102556,13
"5845",96,2015,"DE713",135.103652434804,6.87222275005494,77.7054652369386,28.0556101713869
"5846",96,2016,"DE713",106.828637480504,1.43611137502747,58.7670148581991,13.2425855213494
"5847",96,2017,"DE713",115.767087859244,9.90731638102172,63.0440096291241,20.2458607732072
"5848",96,2018,"DE713",96.3720095650566,5,35.8303389396444,47.0185367237956
"5849",96,2019,"DE713",94.8134161234124,0.748894037551554,44.5250745687147,34.9446904675678
"5850",96,2020,"DE713",92.7606902133015,1.46533890327542,25.137905558476,35.7488940375516
"5851",97,2003,"DE714",149.166560320361,36.0246818265689,115.105084927411,38.4477647920823
"5852",97,2004,"DE714",113.14499769497,17.7002108280541,81.9702511760242,22.8520788211659
"5853",97,2005,"DE714",139.117652830765,16.1156017127062,93.1035514088844,22.535694427363
"5854",97,2006,"DE714",144.408259092237,23.6755414059991,84.285469572912,22.2193100335601
"5855",97,2007,"DE714",95.1159260749676,14.9728581214687,66.0215252197532,16.650156423413
"5856",97,2008,"DE714",106.603493238247,11.1023302472746,60.8109387026753,9.34568286405826
"5857",97,2009,"DE714",107.549909202774,16.4578317836958,66.8917546382781,12.3971069463595
"5858",97,2010,"DE714",131.230790976933,8.30583624241465,74.2350805939416,18.8547960950552
"5859",97,2011,"DE714",127.049534827012,26.6611730157348,63.7424751388624,12.7563719246745
"5860",97,2012,"DE714",103.288264498098,8.52829486041397,46.2166762262586,12.3596455885005
"5861",97,2013,"DE714",113.298919047839,4.23430356822221,43.4299353301555,11.7529201881938
"5862",97,2014,"DE714",119.259162214567,6.3045958629035,33.6654407790532,10.9123975908042
"5863",97,2015,"DE714",80.9311492100062,4.87802049161327,40.8388907582424,22.635846327816
"5864",97,2016,"DE714",85.4766598933877,0,34.3288705005393,13.041662031585
"5865",97,2017,"DE714",74.0698001831381,4.79267768727256,35.525104256709,18.7773055754662
"5866",97,2018,"DE714",72.3290934046951,2.94185108269436,19.488863277276,39.6464949054751
"5867",97,2019,"DE714",70.0711958057487,0.669750383397611,26.3706799225498,30.865226459282
"5868",97,2020,"DE714",52.767690778688,0.286921274905769,12.9725051324732,36.0584303784882
"5869",98,2003,"DE715",140.258404341748,26.6003419492564,105.654096682546,47.8081976963301
"5870",98,2004,"DE715",108.655729016598,15.1027976577372,80.722284124454,25.0058965710192
"5871",98,2005,"DE715",135.875384075767,13.1309124370428,87.2419589212101,24.2403031932609
"5872",98,2006,"DE715",142.904113893263,21.2903582116988,81.095304289432,23.4747098155026
"5873",98,2007,"DE715",99.5165612907458,14.9816048867099,63.1110754038944,18.8155010140221
"5874",98,2008,"DE715",97.9028521538658,7.90781650703053,61.2607276168028,11.6563793884311
"5875",98,2009,"DE715",112.343078163471,14.5465478023364,60.4369302070108,13.467301846227
"5876",98,2010,"DE715",136.863441357708,9.39336852990756,69.2999712833805,22.5937961206618
"5877",98,2011,"DE715",140.279368884856,19.9936436109361,62.9871898171618,17.908343962214
"5878",98,2012,"DE715",115.840615731031,3.35611319517592,45.7482617538421,16.504922591588
"5879",98,2013,"DE715",125.104619656983,5.34575671430782,40.6854495871927,16.5062405869831
"5880",98,2014,"DE715",121.451176889798,5.43991199691818,30.9390708077544,13.986332217029
"5881",98,2015,"DE715",99.6140470322669,5.96973164080096,42.2958466065734,33.3541034886862
"5882",98,2016,"DE715",94.4868384301017,0.195624187133026,34.7354811574913,15.8193200905432
"5883",98,2017,"DE715",81.266520784556,7.25013185934028,31.4725513774829,25.088571340153
"5884",98,2018,"DE715",75.5600365716756,3.27273506154031,17.1502475002195,47.4865600073381
"5885",98,2019,"DE715",76.1922847782296,0.412975513561103,27.4487650880978,34.071707541097
"5886",98,2020,"DE715",58.7218907290259,1.03816444131755,14.5134088772444,40.3774701900433
"5887",645,2003,"DE716",141.875230690077,36.4121799205412,112.462075828227,42.3060143614594
"5888",645,2004,"DE716",111.746139924321,19.776536891579,83.1899739267273,18.5421262319404
"5889",645,2005,"DE716",139.689364215399,18.2055342438518,92.0307899074653,19.2023955158242
"5890",645,2006,"DE716",146.74636907176,26.472731517983,86.4242181837178,19.8626647997079
"5891",645,2007,"DE716",104.542516799991,18.5640187493525,66.178086657378,16.2524917861661
"5892",645,2008,"DE716",104.318256361608,10.599768142258,64.8708080406025,8.09735153267608
"5893",645,2009,"DE716",121.762667274236,19.5881278633666,66.89369306231,9.64696306067703
"5894",645,2010,"DE716",137.312769786126,10.9195856247753,73.586031244048,18.3932920124627
"5895",645,2011,"DE716",138.744904077777,28.6667550790143,65.1848377811558,13.7546186617099
"5896",645,2012,"DE716",111.86388521488,5.07143567534652,46.1984277795323,11.84730965605
"5897",645,2013,"DE716",116.808540590257,7.84889520700718,42.1414729548645,12.9449961781366
"5898",645,2014,"DE716",118.158853343014,5.43365161954033,33.1425974504325,11.9646242833829
"5899",645,2015,"DE716",93.5323845203055,5.67282319899194,44.3542627541504,29.2438475539215
"5900",645,2016,"DE716",88.7718808298596,0.278822904942199,36.2750401442552,11.6469176737266
"5901",645,2017,"DE716",73.3507826800704,6.9781705327528,36.144870248716,19.8369354506172
"5902",645,2018,"DE716",67.8797841525571,3.29365041802947,19.4010892673551,43.1386428261749
"5903",645,2019,"DE716",70.8406410195627,0.308034095950127,29.2044187947479,29.1524627947221
"5904",645,2020,"DE716",52.5777255447499,0.485831304322932,15.8784826560225,33.7384815654079
"5905",654,2003,"DE717",151.936000633521,35.0264613505176,127.367050840768,47.0310172210578
"5906",654,2004,"DE717",118.18507033941,18.0029909301338,101.983050087547,24.6592976518123
"5907",654,2005,"DE717",142.566936112611,16.0380417185587,111.944584334638,24.4009792927454
"5908",654,2006,"DE717",147.836667856498,23.7295493189927,101.492716048352,24.1426609336785
"5909",654,2007,"DE717",108.828957710808,16.0729144863848,79.3448238636506,18.7878286370668
"5910",654,2008,"DE717",110.384393646823,9.52772428902385,80.2309818774916,12.9323588154809
"5911",654,2009,"DE717",113.098736810571,18.1441241060331,79.7048705536721,16.2223210574415
"5912",654,2010,"DE717",132.680949894741,8.41644324484614,85.9085329921708,22.6521768543603
"5913",654,2011,"DE717",131.256826403024,27.8475170162638,83.5955930250583,13.9852681264023
"5914",654,2012,"DE717",101.416873954125,5.44359372561304,62.8875993890022,14.1024942609691
"5915",654,2013,"DE717",109.432038321419,5.58986624514628,54.0714949185421,15.2158258599216
"5916",654,2014,"DE717",110.803050898927,5.73644249710725,48.6539528332871,13.2640643714067
"5917",654,2015,"DE717",82.3761157259472,5.67844083123152,57.1510986309569,28.2048112929174
"5918",654,2016,"DE717",78.3349371728412,0.0697874982266077,44.7484973381621,16.4779904113361
"5919",654,2017,"DE717",71.0773851489439,5.83755418101954,48.4682806534289,22.3595952095249
"5920",654,2018,"DE717",65.9847735159113,4.0438700723769,27.2869327947517,47.1480452717728
"5921",654,2019,"DE717",66.2903761395536,0.788427362669537,37.8006140236736,34.2649591964191
"5922",654,2020,"DE717",53.8125628800766,1.12562123316211,22.0260714837089,38.746964013078
"5923",655,2003,"DE718",123.464166189045,55.1033640370916,88.2505274542181,46.5955386048015
"5924",655,2004,"DE718",98.2267848375735,28.672536688325,64.7052590816773,24.362437092124
"5925",655,2005,"DE718",124.337272907107,26.7077169036024,69.3142727199996,23.004180187911
"5926",655,2006,"DE718",129.031908005695,30.3216886377673,66.989642675999,21.6459232836981
"5927",655,2007,"DE718",89.9832572329868,21.1368512956017,50.2495088446127,16.080058945375
"5928",655,2008,"DE718",96.7644711190634,13.9246664373031,54.6039456153356,9.50844667113952
"5929",655,2009,"DE718",106.426241718933,22.0876284155366,49.7996954107714,13.6354389321887
"5930",655,2010,"DE718",125.836380737481,12.8889293652288,52.7058430540623,20.6985748239268
"5931",655,2011,"DE718",128.570685186582,27.8850172958748,51.4933723386886,12.9478026186372
"5932",655,2012,"DE718",90.838260713799,6.42241977739741,32.5748004011055,12.2928233010467
"5933",655,2013,"DE718",104.364624835258,7.78535599301633,31.4510094472837,12.4853674359399
"5934",655,2014,"DE718",103.638036403662,7.45165423997736,24.92086469123,12.7224695315951
"5935",655,2015,"DE718",77.3248906562066,4.24031025860232,31.7849095559708,23.6359006246262
"5936",655,2016,"DE718",71.5185918287728,0.309653932950762,25.3672239965805,15.3821832614815
"5937",655,2017,"DE718",64.8209708458715,3.39587960477854,27.8723197055586,17.6452431670349
"5938",655,2018,"DE718",58.1398151522494,2.59863218915203,14.639943001309,42.4333055937414
"5939",655,2019,"DE718",55.8946298686383,0,20.3474575469909,32.9196354634412
"5940",655,2020,"DE718",38.8308021441753,0.438201281925912,8.15039815626812,34.5193370729017
"5941",656,2003,"DE719",145.830117839369,34.4304494884925,84.4287128291501,38.6152627759496
"5942",656,2004,"DE719",111.858124183204,16.4132355085973,57.7446662059939,19.8481594486151
"5943",656,2005,"DE719",142.752903132256,15.4744848785411,64.4349694113961,19.8040156551618
"5944",656,2006,"DE719",146.115090997107,24.3160341933891,62.3454150125799,19.7598718617085
"5945",656,2007,"DE719",104.986191666014,15.3057452301673,48.0587850119343,14.2845488249072
"5946",656,2008,"DE719",106.839122196156,9.70971951478699,45.8066981379304,7.90277914306093
"5947",656,2009,"DE719",118.935515293041,18.7284873909988,47.1000135725335,12.3937578890521
"5948",656,2010,"DE719",135.238058001003,7.4953953082218,49.4092882964592,18.6505021961879
"5949",656,2011,"DE719",128.878606514808,20.393347882075,45.5276562013403,13.124291458321
"5950",656,2012,"DE719",108.102387369505,5.10058145909176,27.8593188388839,11.1713526696902
"5951",656,2013,"DE719",114.251395613362,2.54623848596536,27.4984758863443,13.4802220175264
"5952",656,2014,"DE719",107.004530634115,4.84409806399825,19.8713200536065,11.9590457181747
"5953",656,2015,"DE719",96.2126477617155,2.76641782047821,27.3948200763216,26.1486177612738
"5954",656,2016,"DE719",73.1673039877465,0.0581622586312921,25.9277541803283,12.9464145864832
"5955",656,2017,"DE719",72.3051612110324,5.56527177791493,24.2773166682248,15.7475045256887
"5956",656,2018,"DE719",70.3911355396569,3.39065343953475,11.9227013937145,43.1909120307642
"5957",656,2019,"DE719",64.4937431641171,0.185944627937844,18.3526717921442,29.7132506777922
"5958",656,2020,"DE719",49.6720130799313,0.322399978493199,7.6464227319265,32.7642780500878
"5959",669,2003,"DE71A",142.862836567745,47.6017174375708,123.587631783582,46.4067929323462
"5960",669,2004,"DE71A",111.374045382432,25.0126459907077,92.6277062178759,25.085818066483
"5961",669,2005,"DE71A",136.683753903373,24.0860352021392,101.501726994174,24.2578172414153
"5962",669,2006,"DE71A",140.793733877254,31.3274942798122,93.6771671133234,23.4298164163475
"5963",669,2007,"DE71A",99.8028162642066,20.043598745895,70.1924259961689,17.1750646122349
"5964",669,2008,"DE71A",102.251304752897,13.4371856814345,71.3069771787146,12.8415562386605
"5965",669,2009,"DE71A",105.472920423106,20.0924209773465,68.2430033923595,15.406490599957
"5966",669,2010,"DE71A",124.000419005638,10.1004588375425,72.7831241560794,21.5188413329906
"5967",669,2011,"DE71A",126.790202592436,28.999661674082,72.4217716491414,12.712024792465
"5968",669,2012,"DE71A",115.431248879058,6.66790889551192,48.3714389573483,13.0637132267062
"5969",669,2013,"DE71A",119.597226214951,5.91923647746565,45.4259553395675,13.3499306851834
"5970",669,2014,"DE71A",130.374026666515,6.23848152794416,37.4562607523493,12.3605095404806
"5971",669,2015,"DE71A",100.741274150685,4.28849710902219,46.9599635349076,24.8126877529441
"5972",669,2016,"DE71A",85.7186182271757,0.255260662398055,37.6564329031047,14.9385112150148
"5973",669,2017,"DE71A",87.4080028370638,4.69504343620473,37.4599563487437,19.573781897501
"5974",669,2018,"DE71A",80.8281377974548,3.52785944314713,20.9281910761366,44.6202743936899
"5975",669,2019,"DE71A",78.2829140989475,0.259589840898938,28.2954814965014,33.2375109421712
"5976",669,2020,"DE71A",71.1928044013145,0.848220219935271,13.3739780971856,35.8528021454117
"5977",670,2003,"DE71B",104.752563056863,27.8356073484319,68.312810425129,45.9315969178579
"5978",670,2004,"DE71B",82.0023676763056,14.4730605420071,39.3916789314562,17.5271968300667
"5979",670,2005,"DE71B",109.057453474048,13.5200132535396,46.5804670332434,17.7136271085336
"5980",670,2006,"DE71B",118.107865089998,21.6048910821953,50.7462547892688,17.9000573870005
"5981",670,2007,"DE71B",78.7826026773473,13.3453612325542,35.7355991000936,14.8545860880324
"5982",670,2008,"DE71B",69.8878487480792,7.94452889619386,33.7820736089418,6.93566228011213
"5983",670,2009,"DE71B",95.7503542989771,14.323926010487,35.7018995771394,9.47956627762084
"5984",670,2010,"DE71B",105.840810053591,8.8692598406342,41.6227595535201,20.7435446789837
"5985",670,2011,"DE71B",111.229645903171,15.8956066587834,31.5168448754348,14.5078421887958
"5986",670,2012,"DE71B",84.3813460102695,3.3733512609696,16.9767437096028,14.1248027857024
"5987",670,2013,"DE71B",93.5315334710992,2.34463631474149,18.4147334565507,15.2471973892175
"5988",670,2014,"DE71B",76.6732430958523,3.33410347718868,10.638061955874,13.6490247839008
"5989",670,2015,"DE71B",69.2768375865111,1.95498694264394,20.0039071222264,29.9429851236287
"5990",670,2016,"DE71B",64.7742200313122,0.0370360316112575,17.5628936831009,12.710275043306
"5991",670,2017,"DE71B",47.0217885194281,4.41203478729518,14.1661377974431,22.684172194814
"5992",670,2018,"DE71B",46.4094317988668,2.45727000586682,6.67475123684454,45.0998457260037
"5993",670,2019,"DE71B",47.8635697868669,0.0823122423426469,13.2012380212489,29.3311053986159
"5994",670,2020,"DE71B",29.8248744997956,0,5.57072911526314,36.2563751291821
"5995",681,2003,"DE71C",152.346223787881,51.022194177459,134.608626335691,52.7621902874933
"5996",681,2004,"DE71C",120.430592255244,26.4633540714213,101.921720952447,26.0914957278164
"5997",681,2005,"DE71C",146.854314633662,27.9709969267212,113.621264440162,24.8297184803697
"5998",681,2006,"DE71C",154.053478456211,36.5180484484345,101.168597086829,23.567941232923
"5999",681,2007,"DE71C",113.209924982486,27.4182323407501,79.2830706803497,17.2978234664085
"6000",681,2008,"DE71C",115.201905045919,16.3264827569007,79.1452241115654,10.5723864350876
"6001",681,2009,"DE71C",126.577792890647,24.5910737318201,75.6414541155809,14.3193076089137
"6002",681,2010,"DE71C",142.681195959978,14.043027536552,83.0056207813634,21.0712776985926
"6003",681,2011,"DE71C",138.407762639349,32.6532944747645,80.4358074299019,15.339043428364
"6004",681,2012,"DE71C",117.698824448736,7.46638846283157,56.7736942156146,13.665482522762
"6005",681,2013,"DE71C",121.463384935182,10.399250292363,51.1749689267692,15.3489626966392
"6006",681,2014,"DE71C",130.018945838419,7.03302026763138,43.3807340280107,13.6432212840384
"6007",681,2015,"DE71C",108.079616820002,5.19193283439429,54.6909675023666,30.6427842761316
"6008",681,2016,"DE71C",89.0289052045858,0.618470901465661,43.6351478616924,15.4421419357509
"6009",681,2017,"DE71C",87.2444175103831,6.95992461866214,44.3777570403706,21.7076134616485
"6010",681,2018,"DE71C",76.9527184734003,4.46012303990032,23.6398745489771,49.6100037689818
"6011",681,2019,"DE71C",77.2588937911034,0.404372808771901,32.0085560024797,34.338403100897
"6012",681,2020,"DE71C",66.0444435434075,0.989733820431727,16.6382760479441,36.6326869458203
"6013",644,2003,"DE71D",108.250126804587,16.474552483471,67.4844782532536,31.5974684060751
"6014",644,2004,"DE71D",81.0412339617802,6.22781157620736,42.8459796392983,18.1637810116412
"6015",644,2005,"DE71D",102.048024744206,6.26758621239225,44.3485179527275,18.2239973856495
"6016",644,2006,"DE71D",108.807578369371,10.955886704522,48.4764954505825,18.2842137596579
"6017",644,2007,"DE71D",71.2402994272946,6.59131833661704,34.2869473016216,15.2627586924301
"6018",644,2008,"DE71D",76.3545455033975,3.97263724111271,33.2420819867941,7.79645133693563
"6019",644,2009,"DE71D",90.3423946215433,9.96614398568472,36.4056853811187,9.15656143403926
"6020",644,2010,"DE71D",109.660320084156,2.5763846478885,39.3099496405934,16.948628864862
"6021",644,2011,"DE71D",112.02582943136,9.57358764439376,33.5567731168879,12.3025684496853
"6022",644,2012,"DE71D",84.822951651469,2.53622662652664,18.0519129395182,10.8328147562146
"6023",644,2013,"DE71D",93.0504620039585,0.300580631856792,19.1742504024955,10.4087682925528
"6024",644,2014,"DE71D",91.1046085061983,2.45535288830991,14.772491387228,9.42022667641021
"6025",644,2015,"DE71D",64.9139695222877,2.27382448163698,17.9710327191421,20.3456051112012
"6026",644,2016,"DE71D",62.2226260019029,0,16.0073281470029,11.1829137242079
"6027",644,2017,"DE71D",59.8228200131641,1.36447245112237,16.2516218663843,15.6389741903375
"6028",644,2018,"DE71D",54.0749969852235,0.388399733435089,8.58927921333361,35.8332556976029
"6029",644,2019,"DE71D",54.839661784746,0,13.6929739748579,28.8007298172868
"6030",644,2020,"DE71D",36.3851175494874,0,3.42416198679939,34.0527046921145
"6031",662,2003,"DE71E",126.305169959915,40.0992715677535,95.2825490946191,36.9402050666754
"6032",662,2004,"DE71E",95.4059874636477,18.930494810361,62.5195435872461,19.5738822394926
"6033",662,2005,"DE71E",126.863821057236,17.7028496180416,70.1772229495908,18.7406785610626
"6034",662,2006,"DE71E",135.444510591537,23.9300015758422,69.2263598846938,17.9074748826326
"6035",662,2007,"DE71E",90.7822262315946,16.7430799233721,53.3506188584452,13.4013863874411
"6036",662,2008,"DE71E",94.1605506590924,10.4410861705723,51.0009072252448,7.67356637392171
"6037",662,2009,"DE71E",108.474365861865,18.4311105191952,54.7601369727217,12.162562534715
"6038",662,2010,"DE71E",133.030612148206,9.70315408133312,56.8156668741174,19.0568130364901
"6039",662,2011,"DE71E",128.130100034746,23.2951339671522,49.3133770062267,10.9715383101405
"6040",662,2012,"DE71E",96.9021498424092,4.46244885903023,31.988279913496,10.4313427704212
"6041",662,2013,"DE71E",108.273747189445,4.59751453385871,32.2984531046422,12.2296973013119
"6042",662,2014,"DE71E",105.145173141295,6.25471258466028,21.886830565313,11.1951713278309
"6043",662,2015,"DE71E",85.4593677770006,4.52818206655901,32.2160535764649,22.0448637275133
"6044",662,2016,"DE71E",71.5426476498869,0.208388771753817,29.1870979760302,13.2946083663526
"6045",662,2017,"DE71E",65.5405355393287,4.85932231973965,26.9807387688049,12.7658577206697
"6046",662,2018,"DE71E",64.0679406892855,3.58728106540546,13.8951828718914,39.7163383991201
"6047",662,2019,"DE71E",64.5478772704081,0,21.084701223445,27.5926412359012
"6048",662,2020,"DE71E",45.8052811869298,0.461180757418416,10.5177831251626,30.6211519226121
"6049",164,2003,"DE721",159.104144427127,27.5975146610065,65.1825489954787,25.9155453343334
"6050",164,2004,"DE721",136.911848097413,14.897958628037,41.5613056963716,10.0010487447791
"6051",164,2005,"DE721",157.849842552168,12.8625031049192,40.319576098034,12.4284257657771
"6052",164,2006,"DE721",160.378813639151,20.4734621981625,45.563614570783,14.8558027867751
"6053",164,2007,"DE721",113.62022062844,12.4435123111631,36.8458022297465,10.0477903449379
"6054",164,2008,"DE721",132.718711832942,8.52746377092177,32.166832508333,5.7588596860387
"6055",164,2009,"DE721",130.654289021643,16.785823837374,37.5506673050199,7.68863441703529
"6056",164,2010,"DE721",150.640044305576,9.3709427626886,38.5189280405858,14.7862572100749
"6057",164,2011,"DE721",141.342622691367,26.7815612694281,36.0251110182222,10.1977026562359
"6058",164,2012,"DE721",119.125064724342,3.3933123473133,14.1130786586215,8.54607938137705
"6059",164,2013,"DE721",131.094881693012,4.01782913160209,17.3290517450634,10.5965406660015
"6060",164,2014,"DE721",132.812596894486,5.04248637407342,9.79533626903262,6.35826279822043
"6061",164,2015,"DE721",101.089514177479,4.8620646399527,17.4203301089046,17.1749336384446
"6062",164,2016,"DE721",87.8178450391704,0.333565857457153,18.236249990233,12.7308290686046
"6063",164,2017,"DE721",86.0053634582354,3.61114270217459,15.7691421773762,8.97008577808964
"6064",164,2018,"DE721",82.2803584209902,2.64470714912378,8.3098340313103,35.5606171843951
"6065",164,2019,"DE721",80.2503886841196,0,14.1348410582409,24.7881683034867
"6066",164,2020,"DE721",63.4639041525525,0.0116807585421412,2.58630767506662,27.5250337910899
"6067",165,2003,"DE722",122.922777407392,22.1985971301166,49.6984718934409,24.4704241004725
"6068",165,2004,"DE722",102.673709093596,9.71061582285262,32.6375830248882,8.49055164307063
"6069",165,2005,"DE722",123.943420430539,8.54056010875532,30.4942360680673,11.6394573801216
"6070",165,2006,"DE722",133.833956604365,13.4076728360316,35.2710920599351,14.7883631171726
"6071",165,2007,"DE722",96.3573289256748,8.01515163670082,25.9867700097937,9.71540844056528
"6072",165,2008,"DE722",109.1407229149,5.90228580105462,25.1071245273873,3.59564307436882
"6073",165,2009,"DE722",126.052776732205,14.1429801752268,27.7479276943033,5.77517957393397
"6074",165,2010,"DE722",134.304361589765,6.10763918006321,28.6574605708201,15.39183815265
"6075",165,2011,"DE722",130.24886502458,18.1234116970166,27.6348509293412,9.93617908757599
"6076",165,2012,"DE722",103.390026283653,4.98547277483707,9.96483307522176,6.51260161109084
"6077",165,2013,"DE722",112.538541155811,2.28399957655699,12.9322541075613,10.3310367799263
"6078",165,2014,"DE722",103.161844236215,3.32712893067176,7.96860803890894,5.42525598058628
"6079",165,2015,"DE722",80.9036218080512,2.36420855160546,11.7228368085287,16.0018269278283
"6080",165,2016,"DE722",76.2565012707066,0.0579245664366768,12.7348030035419,11.2175270071657
"6081",165,2017,"DE722",72.464029520367,2.07454950588318,12.5889689896327,8.32370279375368
"6082",165,2018,"DE722",64.9904575857586,0.682381974853652,6.46242802230882,32.6215188919543
"6083",165,2019,"DE722",65.7599644589246,0,11.5207254669904,25.5563913677356
"6084",165,2020,"DE722",43.0672826859571,0,1.30133732417184,27.6685305490436
"6085",166,2003,"DE723",108.549491752308,19.4482205404282,81.700568631801,24.8029605489471
"6086",166,2004,"DE723",79.5147481458624,6.6337485280012,55.2013653574172,10.034664788243
"6087",166,2005,"DE723",106.676601979206,6.98094897856287,59.7553635522071,11.582698954433
"6088",166,2006,"DE723",117.74571700804,13.2131363900763,57.5372123653544,13.1307331206229
"6089",166,2007,"DE723",81.8178501602013,7.59385969133888,45.0822375827977,9.22587665734713
"6090",166,2008,"DE723",89.4978071077249,4.56391667202978,42.5430541524191,3.29478471757242
"6091",166,2009,"DE723",107.923354198025,12.8382665805772,47.2472554653833,4.22646122374058
"6092",166,2010,"DE723",112.644804296291,4.11965161846767,50.6017898396625,11.4481570163479
"6093",166,2011,"DE723",114.01935973076,12.3877991097805,44.7726102669279,9.96213117602297
"6094",166,2012,"DE723",90.4141334279251,4.66826861819225,27.3057593480818,6.40993654651041
"6095",166,2013,"DE723",96.6589801715581,0.343998610879244,25.5150088702798,8.33012932058677
"6096",166,2014,"DE723",89.1821705358277,3.49976698293327,19.6176190223853,5.39476697099496
"6097",166,2015,"DE723",72.0094032289578,2.76337259866862,26.4529334130768,15.5483608538473
"6098",166,2016,"DE723",69.3170843256226,0,21.8527673335927,8.4755806495247
"6099",166,2017,"DE723",64.6807660953195,1.90410645824252,23.6230935026629,7.87835115984045
"6100",166,2018,"DE723",59.0648314929692,0.591940082584847,13.4132621043948,29.1882016631553
"6101",166,2019,"DE723",65.3430260352285,0,19.6378613875026,23.6242710641428
"6102",166,2020,"DE723",42.0320879929652,0,7.64093494426376,27.0695339201622
"6103",167,2003,"DE724",138.714570770122,24.0646318445732,46.1717731622514,24.3951525970389
"6104",167,2004,"DE724",121.321708352078,9.15659565771365,32.4745468124375,4.94622782613243
"6105",167,2005,"DE724",137.41220198414,8.82822574314971,27.7239057500606,8.80218990082218
"6106",167,2006,"DE724",141.119121589756,13.0618018286289,34.7542439008964,12.6581519755119
"6107",167,2007,"DE724",102.533473133244,8.24635391213535,27.4232258704105,7.11486173557676
"6108",167,2008,"DE724",120.739410513724,4.3211672047496,24.8159325730437,3.58538542722398
"6109",167,2009,"DE724",136.761136521591,13.5908403434237,30.1026990531859,6.60809701497475
"6110",167,2010,"DE724",162.412175696366,7.19551229406967,28.398221640239,12.4811647926597
"6111",167,2011,"DE724",148.147202978653,19.4205896960721,26.2651029636493,10.0033251074701
"6112",167,2012,"DE724",130.176214156374,1.61752365951063,11.2374598383883,6.86963526827464
"6113",167,2013,"DE724",138.591954941904,0.846664467151389,12.2210655584828,8.15181561396121
"6114",167,2014,"DE724",135.351478407192,2.67006730761806,7.37679068786496,4.34564802248026
"6115",167,2015,"DE724",94.5246465332451,1.76728823176439,11.7394270594599,16.0286967658103
"6116",167,2016,"DE724",91.9948477768161,0,14.8236312182038,9.13090539124468
"6117",167,2017,"DE724",83.0754520960812,1.53096505359863,14.5210120692409,7.70494491516684
"6118",167,2018,"DE724",85.6370926338896,0.247498358352748,7.50891281308685,30.1816537384968
"6119",167,2019,"DE724",80.2319888405471,0,11.0074403317032,22.7131935755748
"6120",167,2020,"DE724",56.2760647963907,0,2.25994742010515,23.7855691263987
"6121",175,2003,"DE725",140.734297331123,23.5533152931623,24.5936013104569,26.4867053949855
"6122",175,2004,"DE725",123.247724959068,9.84680408163716,16.6967591252848,5.33158308931575
"6123",175,2005,"DE725",141.680131028657,9.34590365350656,13.4020160060682,9.45096043562897
"6124",175,2006,"DE725",152.699597645798,16.1264973544264,21.4692023957273,13.5703377819422
"6125",175,2007,"DE725",109.245857907978,10.1979582924551,13.9815411773799,7.5122407665491
"6126",175,2008,"DE725",121.219601430165,5.38961294492039,13.5582958835966,4.9353613792234
"6127",175,2009,"DE725",121.873616223907,14.1606935483587,17.3383091077658,9.00785709548451
"6128",175,2010,"DE725",135.954136821196,6.95991221560518,12.495889224549,12.7392897861379
"6129",175,2011,"DE725",124.585848644932,15.9554449816329,10.3353926194842,9.72072355815129
"6130",175,2012,"DE725",113.304420062812,2.34069839958207,4.87963058441239,7.78921190551849
"6131",175,2013,"DE725",119.657303783285,0.480900292787766,5.15420905410763,7.87516989641889
"6132",175,2014,"DE725",105.382726578111,2.53220293190676,2.35005275371241,5.34773824558944
"6133",175,2015,"DE725",76.9565050369283,0.84748877542379,3.10031297742414,15.9316648750481
"6134",175,2016,"DE725",72.3590077609231,0,7.63051597554091,8.41044484244093
"6135",175,2017,"DE725",67.617125421243,0.704405543660284,8.82693292412072,7.75627061608346
"6136",175,2018,"DE725",67.045164160359,0.179282247976891,2.47431792768726,32.0344743483904
"6137",175,2019,"DE725",62.5174970348043,0,4.91714396556437,21.2753791890024
"6138",175,2020,"DE725",46.6538254225605,0,0.159084768925967,22.1664763369031
"6139",130,2003,"DE731",152.396634334886,28.881007622785,83.5481489035362,23.3517319466781
